|CO_MUNICIPIO|NU_ANO_CENSO|CO_ENTIDADE|MEDIA_QTD_ALUNOS_POR_ESCOLA|MEDIA_NU_COMP_PARA_ALUNOS|COMP_POR_ALUNO(%)|NUM_ESCOLAS_INTERNET_MUNIC|MEDIA_SALAS_EXISTENTES|MEDIA_PONTUACAO|IOEB
1954|2910727|2015.0|29318220.0|429.71641791044783|17.17910447761194|6.1290336606379405|59.0|9.805970149253731|744.7164179104477|3.5
1955|2910750|2015.0|29128358.0|412.8571428571428|6.357142857142858|1.3150726845256335|13.0|7.428571428571429|687.4285714285713|4.2
1956|2910776|2015.0|29045150.0|238.5|1.625|1.2196545284780578|6.0|6.875|422.25|4.1
1957|2910800|2015.0|29093201.0|364.8030303030303|6.641414141414142|1.9437940975102972|260.0|9.345959595959595|601.7904040404039|3.2
1958|2910859|2015.0|29050901.0|214.95652173913044|4.869565217391305|1.8088846786416697|12.0|5.391304347826088|432.86956521739125|3.1
1959|2910909|2015.0|29297974.0|173.0|3.375|1.4694405651852462|5.0|5.125|399.125|3.3
1960|2911006|2015.0|29298130.0|129.5|1.3636363636363635|0.4428903501378572|11.0|2.9545454545454546|204.27272727272728|3.3
1961|2911105|2015.0|29002672.0|130.96491228070178|3.8070175438596485|4.824957802993597|12.0|3.754385964912281|280.63157894736844|3.5
1962|2911204|2015.0|29298652.0|208.1914893617021|4.170212765957447|3.294209982665092|23.0|4.553191489361702|329.8936170212766|3.9
1963|2911253|2015.0|29139368.0|123.07692307692308|0.7692307692307693|0.4578754578754579|3.0|4.153846153846153|234.53846153846158|2.7
1964|2911303|2015.0|29061369.0|49.03571428571429|0.6428571428571429|1.4887972021952134|7.0|2.4107142857142856|161.32142857142858|0.0
1965|2911402|2015.0|29033764.0|136.34482758620692|4.655172413793104|4.452051787917205|14.0|3.2758620689655173|267.2413793103448|3.8
1966|2911501|2015.0|29299268.0|169.41176470588238|7.8235294117647065|8.360406516744014|9.0|3.0588235294117645|323.1764705882353|3.3
1967|2911600|2015.0|29166292.0|210.61290322580646|7.838709677419355|5.125729698189222|11.0|5.709677419354839|390.8709677419355|3.6
1968|2911659|2015.0|29259649.0|295.0|8.875|2.0533750005562594|7.0|6.75|545.375|4.2
1969|2911709|2015.0|29243920.0|504.73076923076917|13.403846153846152|3.4308721004694136|50.0|10.365384615384617|786.8653846153846|4.2
1970|2911808|2015.0|29319269.0|188.84444444444443|0.7111111111111111|0.12427241231165916|17.0|3.9428571428571435|306.51428571428573|3.4
1971|2911857|2015.0|29128994.0|260.0952380952381|4.714285714285714|1.46843079503855|10.0|5.238095238095238|367.5238095238095|3.3
1972|2911907|2015.0|29082200.0|148.4915254237288|6.271186440677966|7.418189047495964|15.0|4.016949152542373|296.61016949152537|3.8
1973|2912004|2015.0|29245311.0|192.41666666666663|6.25|3.008828800073841|9.0|4.916666666666667|414.83333333333326|4.3
1974|2912103|2015.0|29299578.0|228.02857142857144|4.771428571428571|1.7523463376352677|26.0|4.8|387.74285714285713|3.8
1975|2912202|2015.0|29214939.0|414.57142857142856|7.357142857142858|1.3621464810689847|13.0|9.5|707.0|3.5
1976|2912301|2015.0|29272424.0|175.03846153846158|4.038461538461538|1.6929884273302278|9.0|3.9615384615384617|290.3076923076923|3.1
1977|2912400|2015.0|29061911.0|167.16|4.76|4.528614118389481|12.0|4.76|320.76|3.7
1978|2912509|2015.0|29206049.0|236.94736842105263|1.8421052631578947|0.40496560991476704|8.0|4.526315789473684|369.4736842105263|3.9
1979|2912608|2015.0|29083044.0|121.77777777777777|4.111111111111111|1.55109418405402|4.0|2.7777777777777777|266.0|3.2
1980|2912707|2015.0|29300100.0|339.8163265306123|3.0408163265306123|1.1582315198169473|18.0|3.8163265306122454|276.32653061224494|3.7
1981|2912806|2015.0|29320356.0|245.63636363636363|2.9090909090909087|0.7909840703958348|9.0|6.545454545454546|407.7272727272728|3.8
1982|2912905|2015.0|29300762.0|151.7173913043478|1.8043478260869563|0.4673758491865581|17.0|3.260869565217391|241.2826086956522|3.2
1983|2913002|2015.0|29206855.0|100.83783783783785|3.4054054054054053|3.259054777447925|9.0|3.135135135135135|189.45945945945942|3.8
1984|2913101|2015.0|29062632.0|184.96296296296296|5.962962962962963|7.248442693983026|10.0|5.0|361.33333333333326|3.3
1985|2913200|2015.0|29038740.0|264.4375|4.3125|1.7945901496868049|23.0|6.34375|439.03125|3.7
1986|2913309|2015.0|29139740.0|153.38461538461542|5.538461538461538|3.3435676571500297|9.0|5.384615384615384|390.3846153846154|3.9
1987|2913408|2015.0|29245893.0|205.11764705882354|4.529411764705882|1.9440610242663745|11.0|7.588235294117648|522.9411764705883|3.8
1988|2913457|2015.0|29286620.0|93.96428571428572|0.7857142857142857|1.3054129650111792|15.0|2.1607142857142856|156.08928571428572|3.1
1989|2913507|2015.0|29272912.0|225.175|3.225|0.9301708000878116|17.0|5.025|354.125|4.0
1990|2913606|2015.0|29301394.0|448.87378640776706|9.359223300970873|2.374422027455158|91.0|11.388349514563107|693.0388349514564|3.4
1991|2913705|2015.0|29131510.0|134.93243243243242|1.3783783783783785|0.3937335952066941|18.0|3.6621621621621614|265.1756756756757|2.8
1992|2913804|2015.0|29098165.0|170.7|3.3666666666666667|2.516221602449958|18.0|3.7|473.13333333333327|3.2
1993|2913903|2015.0|29303338.0|319.8636363636364|8.090909090909092|4.205099574444753|30.0|7.409090909090909|530.7727272727273|3.8
1994|2914000|2015.0|29099609.0|236.40277777777774|4.625|1.6873127753719168|36.0|5.902777777777778|397.3194444444445|3.3
1995|2914109|2015.0|29207835.0|111.89655172413794|5.241379310344827|19.312364827656072|5.0|3.103448275862069|240.7586206896552|3.9
1996|2914208|2015.0|29224357.0|99.625|3.9166666666666665|4.396309760504416|8.0|2.75|227.04166666666663|3.3
1997|2914307|2015.0|29224675.0|184.875|8.375|4.000591561029792|7.0|5.9375|371.0|3.5
1998|2914406|2015.0|29063280.0|191.972972972973|5.594594594594594|3.556332700121553|12.0|5.1891891891891895|451.5135135135135|4.2
1999|2914505|2015.0|29103100.0|249.609756097561|3.902439024390244|1.9061666652219051|27.0|5.317073170731708|436.219512195122|3.4
2000|2914604|2015.0|29063906.0|419.0625|10.328125|2.687539478806451|62.0|9.234375|638.046875|4.2
2001|2914653|2015.0|29320623.0|353.25925925925924|1.2962962962962965|1.059277440514167|18.0|6.296296296296298|551.9629629629628|3.3
2002|2914703|2015.0|29083354.0|240.66304347826087|3.315217391304348|1.75922501698507|52.0|5.206521739130435|386.75|3.3
2003|2914802|2015.0|29304229.0|319.1904761904762|7.0892857142857135|4.2175751181379235|133.0|9.05952380952381|601.5892857142858|3.8
2004|2914901|2015.0|29306566.0|123.16981132075472|0.5471698113207547|0.20287709466341897|10.0|4.173076923076923|222.2692307692308|3.1
2005|2915007|2015.0|29215366.0|175.61538461538458|7.538461538461537|5.540799265537809|12.0|4.115384615384615|355.6923076923077|3.9
2006|2915106|2015.0|29225175.0|145.53846153846158|3.1538461538461537|2.000577539842064|11.0|3.692307692307693|251.23076923076923|3.6
2007|2915205|2015.0|29307430.0|152.77777777777774|5.185185185185184|10.697308839082137|15.0|4.4444444444444455|357.22222222222223|3.2
2008|2915304|2015.0|29321140.0|334.4|6.6|2.6113245662616156|7.0|5.5|448.2|3.6
2009|2915353|2015.0|29039401.0|56.77611940298507|1.4776119402985075|4.21259020994358|4.0|2.2686567164179103|148.59701492537312|3.1
2010|2915403|2015.0|29308020.0|114.83333333333331|1.8888888888888888|0.7040684152052248|4.0|3.2222222222222223|273.77777777777777|3.2
2011|2915502|2015.0|29308380.0|160.65217391304347|1.6521739130434785|0.4218897341154221|19.0|3.391304347826087|211.1086956521739|3.4
2012|2915601|2015.0|29321301.0|233.3116883116883|4.87012987012987|2.025552432250066|39.0|6.0|410.3766233766234|3.6
2013|2915700|2015.0|29309026.0|260.8888888888889|5.111111111111111|1.5540470092133187|7.0|3.2777777777777777|281.22222222222223|2.8
2014|2915809|2015.0|29282004.0|251.33333333333331|7.128205128205129|1.8992511957392115|22.0|4.333333333333333|314.76923076923083|3.0
2015|2915908|2015.0|29159296.0|102.41176470588236|2.3529411764705883|1.4195547532147803|6.0|3.2352941176470584|201.05882352941174|3.0
2016|2916005|2015.0|29322014.0|158.38709677419354|9.193548387096774|9.975074662697212|23.0|4.967741935483871|426.5806451612903|4.2
2017|2916104|2015.0|29177812.0|280.0344827586207|2.3448275862068964|0.7394038983994794|19.0|5.862068965517241|422.6551724137931|2.8
2018|2916203|2015.0|29274990.0|171.13333333333333|2.2666666666666666|1.2732545467251708|8.0|4.2|347.4|3.2
2019|2916302|2015.0|29309638.0|193.0|0.5625|0.15493310155920775|7.0|4.9375|288.25|3.0
2020|2916401|2015.0|29282594.0|290.04411764705884|5.205882352941177|1.6734005723105996|57.0|7.191176470588236|485.0|3.8
2021|2916500|2015.0|29129435.0|126.66666666666669|1.115942028985507|0.16793939695907492|8.0|3.3043478260869565|185.11594202898547|3.5
2022|2916609|2015.0|29310237.0|99.64|5.92|12.19058583923118|11.0|2.88|319.4|3.6
2023|2916708|2015.0|29225671.0|146.33333333333334|1.6|0.5161671585420538|7.0|3.8|250.13333333333333|3.4
2024|2916807|2015.0|29283230.0|169.06451612903226|5.064516129032258|3.0892096397749342|16.0|3.741935483870968|325.1290322580645|3.8
2025|2916856|2015.0|29103878.0|222.58620689655172|3.827586206896552|1.110829133458598|13.0|4.068965517241379|307.7931034482759|3.7
2026|2916906|2015.0|29226104.0|171.11764705882354|3.882352941176471|3.1268974687896205|14.0|5.8235294117647065|381.4117647058823|3.3
2027|2917003|2015.0|29051630.0|207.1891891891892|1.9324324324324325|1.611393528294674|35.0|4.5|287.1081081081081|3.0
2028|2917102|2015.0|29283647.0|168.58333333333334|7.583333333333332|3.748462334315629|22.0|4.666666666666667|411.72222222222223|3.9
2029|2917201|2015.0|29260256.0|346.5263157894737|2.0526315789473686|0.6696686134073662|11.0|7.421052631578947|476.4210526315789|3.9
2030|2917300|2015.0|29287146.0|144.64705882352942|2.627450980392157|1.347410744519586|14.0|4.03921568627451|253.27450980392157|3.4
2031|2917334|2015.0|29246547.0|188.45|1.5|0.2846441947565543|10.0|4.35|305.95|3.5
2032|2917359|2015.0|29013887.0|391.8571428571428|2.0|0.4007896865039722|7.0|10.571428571428571|508.1428571428572|4.0
2033|2917409|2015.0|29247144.0|246.6|4.0|1.1378649638357687|12.0|5.2|456.13333333333327|4.6
2034|2917508|2015.0|29070341.0|236.14606741573036|4.348314606741573|1.6974066167646185|56.0|8.123595505617978|438.26966292134836|3.5
2035|2917607|2015.0|29226503.0|231.17391304347825|2.971014492753623|0.9152423134546918|35.0|5.246376811594203|354.86956521739125|3.7
2036|2917706|2015.0|29053536.0|210.1|4.98|5.122435452789249|16.0|4.98|374.1|3.7
2037|2917805|2015.0|29166829.0|188.51515151515147|0.8181818181818182|0.2437776137972069|11.0|3.939393939393939|303.2121212121212|3.1
2038|2917904|2015.0|29157510.0|207.85|6.2|4.57568596701074|10.0|3.75|310.8|3.7
2039|2918001|2015.0|29227429.0|323.87417218543044|4.529801324503311|1.8674402495830775|112.0|7.456953642384106|500.6754966887417|3.2
2040|2918100|2015.0|29112680.0|158.58441558441558|1.12987012987013|0.6924054820373379|14.0|3.6753246753246747|255.32467532467533|3.5
2041|2918209|2015.0|29229839.0|174.65384615384616|2.3846153846153846|0.6416526867847356|7.0|3.0769230769230766|229.73076923076923|3.7
2042|2918308|2015.0|29230292.0|172.0909090909091|0.42424242424242425|0.17415710231909787|13.0|4.363636363636363|215.96969696969697|3.0
2043|2918357|2015.0|29064384.0|338.09090909090907|6.8181818181818175|2.1803541290332493|17.0|8.0|580.3181818181819|3.8
2044|2918407|2015.0|29024463.0|425.8858695652174|8.342391304347826|3.6094882208007486|101.0|8.206521739130435|594.9891304347826|3.9
2045|2918456|2015.0|29322804.0|89.37142857142857|0.3142857142857143|0.15614816200028053|4.0|2.771428571428572|284.7428571428572|2.9
2046|2918506|2015.0|29064856.0|185.84375|5.46875|7.225664285681713|15.0|3.3125|296.03125|3.6
2047|2918555|2015.0|29310660.0|109.27777777777777|1.5555555555555556|0.5990040697715426|7.0|4.176470588235294|262.4705882352941|3.5
2048|2918605|2015.0|29216044.0|133.36363636363637|2.8181818181818183|1.690201610098448|5.0|4.2727272727272725|327.45454545454544|3.7
2049|2918704|2015.0|29230985.0|299.5|8.5|2.545588599072317|6.0|8.0|551.3333333333334|4.0
2050|2918753|2015.0|29247829.0|120.91304347826087|3.0434782608695654|1.2650626800332092|10.0|3.347826086956522|249.30434782608697|4.2
2051|2918803|2015.0|29231264.0|206.5|2.0277777777777777|0.9835868562429184|14.0|3.8857142857142857|285.2857142857143|3.8
2052|2918902|2015.0|29323819.0|134.41666666666666|3.1666666666666665|1.1308990085697708|6.0|3.6666666666666665|302.0833333333333|4.3
2053|2919009|2015.0|29084660.0|97.63636363636364|3.9090909090909087|4.222482708284597|4.0|5.454545454545454|251.72727272727272|0.0
2054|2919058|2015.0|29231841.0|200.64705882352942|1.7647058823529411|0.5122706664459862|8.0|4.117647058823529|318.1764705882353|3.5
2055|2919108|2015.0|29140358.0|123.8095238095238|0.9047619047619048|0.2607931059166167|5.0|3.0|229.14285714285717|2.8
2056|2919157|2015.0|29065321.0|264.741935483871|7.0|2.5779300624222388|16.0|6.709677419354839|432.38709677419365|3.5
2057|2919207|2015.0|29178100.0|456.6612903225807|10.508064516129034|1.9147962694146143|95.0|13.459677419354836|907.8709677419356|3.8
2058|2919306|2015.0|29216486.0|190.68421052631575|1.947368421052632|0.9513643517150708|8.0|4.947368421052632|336.3684210526316|3.0
2059|2919405|2015.0|29248523.0|143.76190476190476|4.523809523809524|24.627467641888078|12.0|4.714285714285714|405.90476190476187|4.3
2060|2919504|2015.0|29237645.0|106.94680851063828|1.127659574468085|0.3638489368876016|24.0|3.6063829787234036|212.71276595744683|3.6
2061|2919553|2015.0|29001269.0|447.98305084745766|5.779661016949151|4.292532671836566|51.0|9.898305084745763|639.1525423728814|4.1
2062|2919603|2015.0|29085055.0|257.07142857142856|5.428571428571429|2.6694025881822787|8.0|5.5|495.9285714285714|4.0
2063|2919702|2015.0|29284104.0|222.83333333333331|7.083333333333332|2.234557411243529|15.0|5.458333333333332|412.125|4.3
2064|2919801|2015.0|29208289.0|115.66371681415927|1.1504424778761062|0.3175756047285623|27.0|3.2831858407079646|240.50442477876103|3.8
2065|2919900|2015.0|29034280.0|122.55555555555556|1.6111111111111112|1.8021363153835133|4.0|5.5555555555555545|376.4444444444445|0.0
2066|2919926|2015.0|29179149.0|473.8181818181818|12.636363636363635|3.4360072356387663|11.0|10.636363636363637|889.5454545454545|3.7
2067|2919959|2015.0|29261201.0|176.84615384615384|4.6923076923076925|4.486323221248005|5.0|5.230769230769232|402.6923076923077|4.0
2068|2920007|2015.0|29284384.0|299.25|2.0|0.5357655703774126|10.0|4.416666666666667|417.5|3.3
2069|2920106|2015.0|29085500.0|172.51724137931038|2.586206896551724|1.0809185049000387|21.0|4.827586206896552|332.2068965517241|3.9
2070|2920205|2015.0|29249309.0|155.19354838709674|3.3548387096774195|2.4010701986997325|14.0|4.419354838709677|334.32258064516134|3.4
2071|2920304|2015.0|29261597.0|219.4|6.0|2.412391114450993|6.0|5.8|433.7|4.8
2072|2920403|2015.0|29273790.0|230.32258064516128|2.419354838709677|0.3965247397576757|10.0|3.161290322580645|200.93548387096772|3.2
2073|2920452|2015.0|29008395.0|106.7|3.966666666666667|5.6844844836790855|3.0|3.966666666666667|249.06666666666663|3.7
2074|2920502|2015.0|29232139.0|151.3877551020408|3.204081632653061|2.2711041884117016|22.0|3.8571428571428568|316.5102040816326|3.8
2075|2920601|2015.0|29167361.0|138.86666666666667|1.72|0.6797117405087345|15.0|4.053333333333334|247.86666666666667|3.3
2076|2920700|2015.0|29287677.0|96.76119402985073|0.9402985074626866|0.5831526834669994|10.0|2.388059701492537|176.62686567164178|3.1
2077|2920809|2015.0|29232988.0|152.26315789473685|4.631578947368421|2.47481340260531|8.0|4.157894736842104|300.2105263157895|4.1
2078|2920908|2015.0|29310989.0|145.89285714285714|2.071428571428572|0.6905287511652775|12.0|3.5357142857142856|305.89285714285717|3.5
2079|2921005|2015.0|29159466.0|424.2|6.275|1.9330900866662253|26.0|9.475|622.225|4.3
2080|2921054|2015.0|29249791.0|265.5|2.083333333333333|0.513136288998358|12.0|9.083333333333334|524.5|4.2
2081|2921104|2015.0|29324084.0|179.46153846153842|7.461538461538463|5.983461535006173|18.0|4.641025641025641|352.6923076923077|4.0
2082|2921203|2015.0|29072425.0|135.7017543859649|1.1052631578947372|0.2888822962343017|20.0|3.4035087719298245|241.578947368421|3.3
2083|2921302|2015.0|29233402.0|319.0|5.846153846153847|3.1650733954408468|7.0|4.615384615384615|359.84615384615387|2.9
2084|2921401|2015.0|29073324.0|196.5|1.9545454545454544|0.4025621705705669|4.0|4.590909090909091|414.5|3.6
2085|2921450|2015.0|29268672.0|153.875|4.125|4.453046786811793|6.0|3.25|273.1875|4.7
2086|2921500|2015.0|29118840.0|206.18604651162792|1.244186046511628|0.2505990832876964|25.0|4.441860465116279|264.4069767441861|3.2
2087|2921609|2015.0|29040043.0|89.5|1.0714285714285714|0.4315245790627274|8.0|2.607142857142857|166.39285714285714|2.9
2088|2921708|2015.0|29074215.0|186.18|2.7|0.918874334528528|16.0|4.66|319.6|3.1
2089|2921807|2015.0|29250285.0|142.76190476190476|1.3333333333333333|0.6837422973181111|21.0|4.666666666666667|336.4761904761905|4.4
2090|2921906|2015.0|29213797.0|89.58823529411767|3.2647058823529416|4.7091647229870714|8.0|3.2647058823529416|232.79411764705884|4.1
2091|2922003|2015.0|29324777.0|306.02857142857135|5.428571428571429|2.6875542115279702|29.0|8.971428571428572|600.9428571428573|3.6
2092|2922052|2015.0|29065879.0|244.46666666666667|5.0|2.813793559239104|4.0|5.866666666666666|440.26666666666665|3.4
2093|2922102|2015.0|29086370.0|209.22222222222226|4.194444444444445|3.5161148691695385|28.0|4.305555555555555|381.5|3.7
2094|2922201|2015.0|29168791.0|70.27272727272727|1.5454545454545454|0.5063020722067934|3.0|2.590909090909091|155.86363636363637|3.5
2095|2922250|2015.0|29040558.0|177.08|5.24|2.514898411518005|6.0|4.92|408.8|3.1
2096|2922300|2015.0|29166802.0|230.3939393939394|1.9696969696969695|1.2836037117361043|25.0|7.242424242424242|408.1212121212122|3.4
2097|2922409|2015.0|29233690.0|148.74418604651163|4.627906976744186|6.154458401756775|15.0|3.4883720930232562|239.1395348837209|3.6
