;COD_MUNIC_IBGE;ANO_CENSO;SIGLA;MEDIA_PONTUACAO_ESCOLAS_POR_CIDADE;NM_MUN_2017
176;3515400.0;2013;SP;385.8666666666667;FARTURA
177;3515509.0;2013;SP;671.6279069767442;FERNANDÓPOLIS
178;3515608.0;2013;SP;472.42857142857144;FERNANDO PRESTES
179;3515657.0;2013;SP;587.6666666666666;FERNÃO
180;3515707.0;2013;SP;781.7671232876712;FERRAZ DE VASCONCELOS
181;3515806.0;2013;SP;372.5;FLORA RICA
182;3515905.0;2013;SP;874.0;FLOREAL
183;3516002.0;2013;SP;517.7777777777778;FLÓRIDA PAULISTA
184;3516101.0;2013;SP;580.25;FLORÍNEA
185;3516200.0;2013;SP;820.5454545454545;FRANCA
186;3516309.0;2013;SP;679.9310344827586;FRANCISCO MORATO
187;3516408.0;2013;SP;468.79646017699116;FRANCO DA ROCHA
188;3516507.0;2013;SP;686.0;GABRIEL MONTEIRO
189;3516606.0;2013;SP;679.75;GÁLIA
190;3516705.0;2013;SP;540.1818181818181;GARÇA
191;3516804.0;2013;SP;664.0;GASTÃO VIDIGAL
192;3516853.0;2013;SP;517.0;GAVIÃO PEIXOTO
193;3516903.0;2013;SP;596.4444444444445;GENERAL SALGADO
194;3517000.0;2013;SP;538.7777777777778;GETULINA
195;3517109.0;2013;SP;596.4;GLICÉRIO
196;3517208.0;2013;SP;442.09090909090907;GUAIÇARA
197;3517307.0;2013;SP;618.4;GUAIMBÊ
198;3517406.0;2013;SP;567.36;GUAÍRA
199;3517505.0;2013;SP;791.4;GUAPIAÇU
200;3517604.0;2013;SP;317.25714285714287;GUAPIARA
201;3517703.0;2013;SP;709.0;GUARÁ
202;3517802.0;2013;SP;357.8888888888889;GUARAÇAÍ
203;3517901.0;2013;SP;767.125;GUARACI
204;3518008.0;2013;SP;756.0;GUARANI D'OESTE
205;3518107.0;2013;SP;421.85714285714283;GUARANTÃ
206;3518206.0;2013;SP;450.55172413793105;GUARARAPES
207;3518305.0;2013;SP;378.3157894736842;GUARAREMA
208;3518404.0;2013;SP;998.2823529411764;GUARATINGUETÁ
209;3518503.0;2013;SP;285.3157894736842;GUAREÍ
210;3518602.0;2013;SP;738.52;GUARIBA
211;3518701.0;2013;SP;946.57;GUARUJÁ
212;3518800.0;2013;SP;1117.0703363914374;GUARULHOS
213;3518859.0;2013;SP;615.5714285714286;GUATAPARÁ
214;3518909.0;2013;SP;616.2;GUZOLÂNDIA
215;3519006.0;2013;SP;880.0;HERCULÂNDIA
216;3519055.0;2013;SP;535.2307692307693;HOLAMBRA
217;3519071.0;2013;SP;940.4615384615385;HORTOLÂNDIA
218;3519105.0;2013;SP;1017.5;IACANGA
219;3519204.0;2013;SP;396.5;IACRI
220;3519253.0;2013;SP;432.3636363636364;IARAS
221;3519303.0;2013;SP;730.6666666666666;IBATÉ
222;3519402.0;2013;SP;716.6666666666666;IBIRÁ
223;3519501.0;2013;SP;556.1666666666666;IBIRAREMA
224;3519600.0;2013;SP;693.1290322580645;IBITINGA
225;3519709.0;2013;SP;315.8018867924528;IBIÚNA
226;3519808.0;2013;SP;759.2;ICÉM
227;3519907.0;2013;SP;1169.0;IEPÊ
228;3520004.0;2013;SP;550.7647058823529;IGARAÇU DO TIETÊ
229;3520103.0;2013;SP;615.7777777777778;IGARAPAVA
230;3520202.0;2013;SP;409.7692307692308;IGARATÁ
231;3520301.0;2013;SP;296.81666666666666;IGUAPE
232;3520400.0;2013;SP;455.72972972972974;ILHABELA
233;3520426.0;2013;SP;644.7777777777778;ILHA COMPRIDA
234;3520442.0;2013;SP;943.625;ILHA SOLTEIRA
235;3520509.0;2013;SP;837.1650485436893;INDAIATUBA
236;3520608.0;2013;SP;388.0;INDIANA
237;3520707.0;2013;SP;652.5;INDIAPORÃ
238;3520806.0;2013;SP;592.0;INÚBIA PAULISTA
239;3520905.0;2013;SP;924.6666666666666;IPAUSSU
240;3521002.0;2013;SP;701.7777777777778;IPERÓ
241;3521101.0;2013;SP;680.0;IPEÚNA
242;3521150.0;2013;SP;640.3333333333334;IPIGUÁ
243;3521200.0;2013;SP;167.8;IPORANGA
244;3521309.0;2013;SP;519.5333333333333;IPUÃ
245;3521408.0;2013;SP;503.6875;IRACEMÁPOLIS
246;3521507.0;2013;SP;811.0;IRAPUÃ
