CO_MUNICIPIO|ANO_CENSO|NUM_COMP_ALUNOS_POR_CIDADE
2313609|2017.0|159.0
2313708|2017.0|5.0
2313757|2017.0|63.0
2313807|2017.0|192.0
2313906|2017.0|75.0
2313955|2017.0|216.0
2314003|2017.0|486.0
2314102|2017.0|299.0
2400109|2017.0|111.0
2400208|2017.0|370.0
2400307|2017.0|47.0
2400406|2017.0|38.0
2400505|2017.0|134.0
2400604|2017.0|7.0
2400703|2017.0|79.0
2400802|2017.0|71.0
2400901|2017.0|18.0
2401008|2017.0|229.0
2401107|2017.0|126.0
2401206|2017.0|27.0
2401305|2017.0|91.0
2401404|2017.0|14.0
2401453|2017.0|146.0
2401503|2017.0|61.0
2401602|2017.0|26.0
2401651|2017.0|35.0
2401701|2017.0|95.0
2401800|2017.0|41.0
2401859|2017.0|25.0
2401909|2017.0|13.0
2402006|2017.0|686.0
2402105|2017.0|106.0
2402204|2017.0|256.0
2402303|2017.0|100.0
2402402|2017.0|36.0
2402501|2017.0|59.0
2402600|2017.0|419.0
2402709|2017.0|34.0
2402808|2017.0|11.0
2402907|2017.0|51.0
2403004|2017.0|29.0
2403103|2017.0|404.0
2403202|2017.0|89.0
2403251|2017.0|1046.0
2403301|2017.0|86.0
2403400|2017.0|21.0
2403509|2017.0|44.0
2403608|2017.0|54.0
2403707|2017.0|29.0
2403756|2017.0|17.0
2403806|2017.0|51.0
2403905|2017.0|18.0
2404002|2017.0|56.0
2404101|2017.0|32.0
2404200|2017.0|244.0
2404309|2017.0|78.0
2404408|2017.0|45.0
2404507|2017.0|108.0
2404606|2017.0|21.0
2404705|2017.0|285.0
2404804|2017.0|6.0
2404853|2017.0|92.0
2404903|2017.0|53.0
2405009|2017.0|80.0
2405108|2017.0|21.0
2405207|2017.0|29.0
2405306|2017.0|40.0
2405405|2017.0|31.0
2405504|2017.0|27.0
2405603|2017.0|116.0
2405702|2017.0|99.0
2405801|2017.0|396.0
2405900|2017.0|1.0
2406007|2017.0|22.0
2406106|2017.0|171.0
2406155|2017.0|45.0
2406205|2017.0|43.0
2406304|2017.0|48.0
2406403|2017.0|23.0
2406502|2017.0|107.0
2406601|2017.0|29.0
2406700|2017.0|161.0
2406809|2017.0|54.0
2406908|2017.0|36.0
2407005|2017.0|51.0
2407104|2017.0|321.0
2407203|2017.0|201.0
2407252|2017.0|39.0
2407302|2017.0|66.0
2407401|2017.0|59.0
2407500|2017.0|51.0
2407609|2017.0|21.0
2407708|2017.0|21.0
2407807|2017.0|57.0
2407906|2017.0|12.0
2408003|2017.0|2044.0
2408102|2017.0|6361.0
2408201|2017.0|116.0
2408300|2017.0|301.0
2408409|2017.0|43.0
2408508|2017.0|38.0
2408607|2017.0|59.0
2408706|2017.0|55.0
2408805|2017.0|37.0
2408904|2017.0|293.0
2408953|2017.0|6.0
2409100|2017.0|47.0
2409209|2017.0|2.0
2409308|2017.0|61.0
2409332|2017.0|13.0
2409407|2017.0|324.0
2409506|2017.0|5.0
2409605|2017.0|0.0
2409704|2017.0|107.0
2409803|2017.0|48.0
2409902|2017.0|155.0
2410009|2017.0|57.0
2410108|2017.0|32.0
2410207|2017.0|26.0
2410256|2017.0|49.0
2410306|2017.0|50.0
2410405|2017.0|36.0
2410504|2017.0|58.0
2410603|2017.0|0.0
2410702|2017.0|34.0
2410801|2017.0|40.0
2410900|2017.0|51.0
2411007|2017.0|19.0
2411056|2017.0|21.0
2411106|2017.0|25.0
2411205|2017.0|524.0
2411403|2017.0|73.0
2411429|2017.0|22.0
2411502|2017.0|116.0
2411601|2017.0|5.0
2411700|2017.0|43.0
2411809|2017.0|39.0
2411908|2017.0|21.0
2412005|2017.0|766.0
2412104|2017.0|22.0
2412203|2017.0|117.0
2412302|2017.0|45.0
2412401|2017.0|35.0
2412500|2017.0|103.0
2412559|2017.0|39.0
2412609|2017.0|193.0
2412708|2017.0|7.0
2412807|2017.0|78.0
2412906|2017.0|35.0
2413003|2017.0|31.0
2413102|2017.0|9.0
2413201|2017.0|29.0
2413300|2017.0|11.0
2413359|2017.0|14.0
2413409|2017.0|76.0
2413508|2017.0|14.0
2413557|2017.0|38.0
2413607|2017.0|18.0
2413706|2017.0|36.0
2413805|2017.0|9.0
2413904|2017.0|56.0
2414001|2017.0|95.0
2414100|2017.0|136.0
2414159|2017.0|20.0
2414209|2017.0|33.0
2414308|2017.0|9.0
2414407|2017.0|98.0
2414456|2017.0|28.0
2414506|2017.0|48.0
2414605|2017.0|66.0
2414704|2017.0|59.0
2414753|2017.0|94.0
2414803|2017.0|55.0
2414902|2017.0|8.0
2415008|2017.0|23.0
2500106|2017.0|89.0
2500205|2017.0|72.0
2500304|2017.0|85.0
2500403|2017.0|57.0
2500502|2017.0|55.0
2500536|2017.0|83.0
2500577|2017.0|0.0
2500601|2017.0|58.0
2500700|2017.0|121.0
2500734|2017.0|46.0
2500775|2017.0|39.0
2500809|2017.0|88.0
2500908|2017.0|79.0
2501005|2017.0|35.0
2501104|2017.0|123.0
2501153|2017.0|3.0
2501203|2017.0|10.0
2501302|2017.0|84.0
2501351|2017.0|46.0
2501401|2017.0|6.0
2501500|2017.0|192.0
2501534|2017.0|38.0
2501575|2017.0|77.0
2501609|2017.0|70.0
2501708|2017.0|37.0
2501807|2017.0|452.0
2501906|2017.0|96.0
2502003|2017.0|40.0
2502052|2017.0|64.0
2502102|2017.0|46.0
2502151|2017.0|69.0
2502201|2017.0|48.0
2502300|2017.0|51.0
2502409|2017.0|85.0
2502508|2017.0|209.0
2502607|2017.0|34.0
2502706|2017.0|22.0
2502805|2017.0|128.0
2502904|2017.0|63.0
2503001|2017.0|162.0
2503100|2017.0|57.0
2503209|2017.0|199.0
2503308|2017.0|46.0
2503407|2017.0|33.0
2503506|2017.0|121.0
2503555|2017.0|38.0
2503605|2017.0|64.0
2503704|2017.0|830.0
2503753|2017.0|36.0
2503803|2017.0|2.0
2503902|2017.0|70.0
2504009|2017.0|2277.0
2504033|2017.0|52.0
2504074|2017.0|46.0
2504108|2017.0|19.0
2504157|2017.0|0.0
2504207|2017.0|21.0
2504306|2017.0|262.0
2504355|2017.0|24.0
2504405|2017.0|80.0
2504504|2017.0|42.0
2504603|2017.0|64.0
2504702|2017.0|19.0
2504801|2017.0|39.0
2504850|2017.0|29.0
2504900|2017.0|59.0
2505006|2017.0|26.0
2505105|2017.0|198.0
2505204|2017.0|50.0
2505238|2017.0|59.0
2505279|2017.0|56.0
2505303|2017.0|26.0
2505352|2017.0|21.0
2505402|2017.0|72.0
2505501|2017.0|18.0
2505600|2017.0|32.0
2505709|2017.0|79.0
2505808|2017.0|99.0
2505907|2017.0|17.0
2506004|2017.0|118.0
2506103|2017.0|174.0
2506202|2017.0|16.0
2506251|2017.0|19.0
2506301|2017.0|427.0
2506400|2017.0|112.0
2506509|2017.0|52.0
2506608|2017.0|78.0
2506707|2017.0|94.0
2506806|2017.0|185.0
2506905|2017.0|130.0
2507002|2017.0|209.0
2507101|2017.0|81.0
2507200|2017.0|65.0
2507309|2017.0|82.0
2507408|2017.0|46.0
2507507|2017.0|4956.0
2507606|2017.0|65.0
2507705|2017.0|164.0
2507804|2017.0|75.0
2507903|2017.0|79.0
2508000|2017.0|71.0
2508109|2017.0|29.0
2508208|2017.0|91.0
2508307|2017.0|213.0
2508406|2017.0|40.0
2508505|2017.0|28.0
2508554|2017.0|33.0
2508604|2017.0|71.0
2508703|2017.0|52.0
2508802|2017.0|54.0
2508901|2017.0|182.0
2509008|2017.0|118.0
2509057|2017.0|83.0
2509107|2017.0|70.0
2509156|2017.0|58.0
2509206|2017.0|122.0
2509305|2017.0|19.0
2509339|2017.0|20.0
2509370|2017.0|33.0
2509396|2017.0|53.0
2509404|2017.0|93.0
2509503|2017.0|48.0
2509602|2017.0|26.0
2509701|2017.0|332.0
2509800|2017.0|36.0
2509909|2017.0|54.0
2510006|2017.0|22.0
2510105|2017.0|106.0
2510204|2017.0|32.0
2510303|2017.0|46.0
2510402|2017.0|92.0
2510501|2017.0|65.0
2510600|2017.0|30.0
2510659|2017.0|11.0
2510709|2017.0|19.0
2510808|2017.0|1054.0
2510907|2017.0|59.0
2511004|2017.0|71.0
2511103|2017.0|42.0
2511202|2017.0|207.0
2511301|2017.0|171.0
2511400|2017.0|335.0
2511509|2017.0|118.0
2511608|2017.0|19.0
2511707|2017.0|86.0
2511806|2017.0|38.0
2511905|2017.0|125.0
2512002|2017.0|184.0
2512036|2017.0|82.0
2512077|2017.0|85.0
2512101|2017.0|308.0
2512200|2017.0|20.0
2512309|2017.0|97.0
2512408|2017.0|10.0
2512507|2017.0|246.0
2512606|2017.0|32.0
2512705|2017.0|40.0
2512721|2017.0|44.0
2512747|2017.0|38.0
2512754|2017.0|62.0
2512762|2017.0|16.0
2512788|2017.0|17.0
2512804|2017.0|62.0
2512903|2017.0|70.0
2513000|2017.0|10.0
2513109|2017.0|105.0
2513158|2017.0|98.0
2513208|2017.0|43.0
2513307|2017.0|62.0
2513356|2017.0|30.0
2513406|2017.0|194.0
2513505|2017.0|20.0
2513604|2017.0|36.0
2513653|2017.0|42.0
2513703|2017.0|467.0
2513802|2017.0|38.0
2513851|2017.0|18.0
2513901|2017.0|77.0
2513927|2017.0|41.0
2513943|2017.0|16.0
2513968|2017.0|31.0
2513984|2017.0|26.0
2514008|2017.0|43.0
2514107|2017.0|28.0
2514206|2017.0|63.0
2514305|2017.0|41.0
2514404|2017.0|44.0
2514453|2017.0|50.0
2514503|2017.0|182.0
2514552|2017.0|19.0
2514602|2017.0|29.0
2514651|2017.0|19.0
2514701|2017.0|37.0
2514800|2017.0|56.0
2514909|2017.0|100.0
2515005|2017.0|70.0
2515104|2017.0|10.0
2515203|2017.0|36.0
2515302|2017.0|392.0
2515401|2017.0|66.0
2515500|2017.0|51.0
2515609|2017.0|1.0
2515708|2017.0|45.0
2515807|2017.0|25.0
2515906|2017.0|43.0
2515930|2017.0|101.0
2515971|2017.0|93.0
2516003|2017.0|67.0
2516102|2017.0|121.0
2516151|2017.0|40.0
2516201|2017.0|638.0
2516300|2017.0|122.0
2516409|2017.0|42.0
2516508|2017.0|25.0
2516607|2017.0|67.0
2516706|2017.0|151.0
2516755|2017.0|28.0
2516805|2017.0|86.0
2516904|2017.0|152.0
2517001|2017.0|73.0
2517100|2017.0|40.0
2517209|2017.0|41.0
2517407|2017.0|39.0
2600054|2017.0|338.0
2600104|2017.0|265.0
2600203|2017.0|153.0
2600302|2017.0|105.0
2600401|2017.0|136.0
2600500|2017.0|202.0
2600609|2017.0|106.0
2600708|2017.0|185.0
2600807|2017.0|276.0
2600906|2017.0|52.0
2601003|2017.0|42.0
2601052|2017.0|24.0
2601102|2017.0|398.0
2601201|2017.0|409.0
2601300|2017.0|8.0
2601409|2017.0|244.0
2601508|2017.0|8.0
2601607|2017.0|168.0
2601706|2017.0|410.0
2601805|2017.0|39.0
2601904|2017.0|281.0
2602001|2017.0|70.0
2602100|2017.0|186.0
2602209|2017.0|159.0
2602308|2017.0|246.0
2602407|2017.0|11.0
2602506|2017.0|37.0
2602605|2017.0|146.0
2602704|2017.0|56.0
2602803|2017.0|186.0
2602902|2017.0|802.0
2603009|2017.0|189.0
2603108|2017.0|22.0
2603207|2017.0|155.0
2603306|2017.0|9.0
2603405|2017.0|11.0
2603454|2017.0|499.0
2603504|2017.0|30.0
2603603|2017.0|74.0
2603702|2017.0|23.0
2603801|2017.0|32.0
2603900|2017.0|167.0
2603926|2017.0|20.0
2604007|2017.0|352.0
2604106|2017.0|2084.0
2604155|2017.0|80.0
2604205|2017.0|217.0
2604304|2017.0|63.0
2604403|2017.0|90.0
2604502|2017.0|104.0
2604601|2017.0|59.0
2604700|2017.0|53.0
2604809|2017.0|44.0
2604908|2017.0|14.0
2605004|2017.0|141.0
2605103|2017.0|103.0
2605152|2017.0|117.0
2605202|2017.0|197.0
2605301|2017.0|225.0
2605400|2017.0|39.0
2605459|2017.0|35.0
2605509|2017.0|50.0
2605608|2017.0|78.0
2605707|2017.0|232.0
2605806|2017.0|39.0
2605905|2017.0|30.0
2606002|2017.0|729.0
2606101|2017.0|56.0
2606200|2017.0|465.0
2606309|2017.0|47.0
2606408|2017.0|377.0
2606507|2017.0|77.0
2606606|2017.0|158.0
2606705|2017.0|10.0
2606804|2017.0|333.0
2606903|2017.0|85.0
2607000|2017.0|46.0
2607109|2017.0|73.0
2607208|2017.0|292.0
2607307|2017.0|60.0
2607406|2017.0|82.0
2607505|2017.0|64.0
2607604|2017.0|119.0
2607653|2017.0|91.0
2607703|2017.0|10.0
2607752|2017.0|168.0
2607802|2017.0|70.0
2607901|2017.0|1406.0
2607950|2017.0|32.0
2608008|2017.0|36.0
2608057|2017.0|69.0
2608107|2017.0|53.0
2608206|2017.0|116.0
2608255|2017.0|18.0
2608305|2017.0|66.0
2608404|2017.0|29.0
2608453|2017.0|95.0
2608503|2017.0|42.0
2608602|2017.0|36.0
2608701|2017.0|17.0
2608750|2017.0|159.0
2608800|2017.0|114.0
2608909|2017.0|256.0
2609006|2017.0|87.0
2609105|2017.0|14.0
2609154|2017.0|18.0
2609204|2017.0|33.0
2609303|2017.0|103.0
2609402|2017.0|101.0
2609501|2017.0|180.0
2609600|2017.0|1419.0
2609709|2017.0|103.0
2609808|2017.0|39.0
2609907|2017.0|151.0
2610004|2017.0|400.0
2610103|2017.0|15.0
2610202|2017.0|76.0
2610301|2017.0|44.0
2610400|2017.0|77.0
2610509|2017.0|141.0
2610608|2017.0|104.0
2610707|2017.0|1120.0
2610806|2017.0|72.0
2610905|2017.0|469.0
2611002|2017.0|103.0
2611101|2017.0|2463.0
2611200|2017.0|75.0
2611309|2017.0|76.0
2611408|2017.0|37.0
2611507|2017.0|41.0
2611533|2017.0|62.0
2611606|2017.0|9162.0
2611705|2017.0|104.0
2611804|2017.0|147.0
2611903|2017.0|101.0
2612000|2017.0|62.0
2612109|2017.0|39.0
2612208|2017.0|398.0
2612307|2017.0|38.0
2612406|2017.0|64.0
2612455|2017.0|152.0
2612471|2017.0|28.0
2612505|2017.0|399.0
2612554|2017.0|22.0
2612604|2017.0|189.0
2612703|2017.0|14.0
2612802|2017.0|46.0
2612901|2017.0|34.0
2613008|2017.0|275.0
2613107|2017.0|107.0
2613206|2017.0|27.0
2613305|2017.0|62.0
2613404|2017.0|116.0
2613503|2017.0|160.0
2613602|2017.0|152.0
2613701|2017.0|281.0
2613800|2017.0|58.0
2613909|2017.0|395.0
2614006|2017.0|17.0
2614105|2017.0|269.0
2614204|2017.0|140.0
2614303|2017.0|69.0
2614402|2017.0|27.0
2614501|2017.0|237.0
2614600|2017.0|131.0
2614709|2017.0|57.0
2614808|2017.0|109.0
2614857|2017.0|97.0
2615003|2017.0|54.0
2615102|2017.0|19.0
2615201|2017.0|18.0
2615300|2017.0|384.0
2615409|2017.0|94.0
2615508|2017.0|57.0
2615607|2017.0|115.0
2615706|2017.0|144.0
2615805|2017.0|129.0
2615904|2017.0|73.0
2616001|2017.0|130.0
2616100|2017.0|85.0
2616183|2017.0|15.0
2616209|2017.0|111.0
2616308|2017.0|183.0
2616407|2017.0|647.0
2616506|2017.0|40.0
2700102|2017.0|43.0
2700201|2017.0|47.0
2700300|2017.0|1125.0
2700409|2017.0|161.0
2700508|2017.0|10.0
2700607|2017.0|40.0
2700706|2017.0|225.0
2700805|2017.0|17.0
2700904|2017.0|11.0
2701001|2017.0|106.0
2701100|2017.0|58.0
2701209|2017.0|96.0
2701308|2017.0|76.0
2701357|2017.0|66.0
2701407|2017.0|89.0
2701506|2017.0|1.0
2701605|2017.0|53.0
2701704|2017.0|252.0
2701803|2017.0|38.0
2701902|2017.0|80.0
2702009|2017.0|9.0
2702108|2017.0|57.0
2702207|2017.0|30.0
2702306|2017.0|264.0
2702355|2017.0|285.0
2702405|2017.0|135.0
2702504|2017.0|17.0
2702553|2017.0|38.0
2702603|2017.0|84.0
2702702|2017.0|13.0
2702801|2017.0|52.0
2702900|2017.0|187.0
2703007|2017.0|29.0
2703106|2017.0|26.0
2703205|2017.0|34.0
2703304|2017.0|21.0
2703403|2017.0|47.0
2703502|2017.0|46.0
2703601|2017.0|58.0
2703700|2017.0|71.0
2703759|2017.0|45.0
2703809|2017.0|20.0
2703908|2017.0|95.0
2704005|2017.0|266.0
2704104|2017.0|29.0
2704203|2017.0|107.0
2704302|2017.0|4989.0
2704401|2017.0|161.0
2704500|2017.0|143.0
2704609|2017.0|49.0
2704708|2017.0|180.0
2704807|2017.0|20.0
2704906|2017.0|11.0
2705002|2017.0|32.0
2705101|2017.0|164.0
2705200|2017.0|78.0
2705309|2017.0|29.0
2705408|2017.0|36.0
2705507|2017.0|174.0
2705606|2017.0|31.0
2705705|2017.0|45.0
2705804|2017.0|107.0
2705903|2017.0|4.0
2706000|2017.0|36.0
2706109|2017.0|102.0
2706208|2017.0|27.0
2706307|2017.0|838.0
2706406|2017.0|180.0
2706422|2017.0|45.0
2706448|2017.0|81.0
2706505|2017.0|45.0
2706604|2017.0|22.0
2706703|2017.0|244.0
2706802|2017.0|121.0
2706901|2017.0|87.0
2707008|2017.0|10.0
2707107|2017.0|269.0
2707206|2017.0|32.0
2707305|2017.0|141.0
2707404|2017.0|7.0
2707503|2017.0|21.0
2707602|2017.0|19.0
2707701|2017.0|284.0
2707800|2017.0|1.0
2707909|2017.0|35.0
2708006|2017.0|377.0
2708105|2017.0|22.0
2708204|2017.0|21.0
2708303|2017.0|135.0
2708402|2017.0|63.0
2708501|2017.0|38.0
2708600|2017.0|249.0
2708709|2017.0|40.0
2708808|2017.0|46.0
2708907|2017.0|65.0
2708956|2017.0|13.0
2709004|2017.0|47.0
2709103|2017.0|18.0
2709152|2017.0|257.0
2709202|2017.0|40.0
2709301|2017.0|185.0
2709400|2017.0|203.0
2800100|2017.0|10.0
2800209|2017.0|55.0
2800308|2017.0|3282.0
2800407|2017.0|17.0
2800506|2017.0|102.0
2800605|2017.0|29.0
2800670|2017.0|171.0
2800704|2017.0|18.0
2801009|2017.0|61.0
2801108|2017.0|28.0
2801207|2017.0|196.0
2801306|2017.0|102.0
2801405|2017.0|90.0
2801504|2017.0|156.0
2801603|2017.0|24.0
2801702|2017.0|107.0
2801900|2017.0|25.0
2802007|2017.0|26.0
2802106|2017.0|602.0
2802205|2017.0|30.0
2802304|2017.0|60.0
2802403|2017.0|44.0
2802502|2017.0|21.0
2802601|2017.0|25.0
2802700|2017.0|61.0
2802809|2017.0|29.0
2802908|2017.0|621.0
2803005|2017.0|158.0
2803104|2017.0|21.0
2803203|2017.0|53.0
2803302|2017.0|105.0
2803401|2017.0|41.0
2803500|2017.0|800.0
2803609|2017.0|102.0
2803708|2017.0|30.0
2803807|2017.0|41.0
2803906|2017.0|43.0
2804003|2017.0|109.0
2804102|2017.0|62.0
2804201|2017.0|74.0
2804300|2017.0|34.0
2804409|2017.0|115.0
2804458|2017.0|46.0
2804508|2017.0|173.0
2804607|2017.0|118.0
2804706|2017.0|41.0
2804805|2017.0|562.0
2804904|2017.0|23.0
2805000|2017.0|49.0
2805109|2017.0|51.0
2805208|2017.0|19.0
2805307|2017.0|28.0
2805406|2017.0|154.0
2805505|2017.0|129.0
2805604|2017.0|76.0
2805703|2017.0|376.0
2805802|2017.0|114.0
2805901|2017.0|53.0
2806008|2017.0|111.0
2806107|2017.0|31.0
2806206|2017.0|137.0
2806305|2017.0|40.0
2806404|2017.0|14.0
2806503|2017.0|75.0
2806602|2017.0|44.0
2806701|2017.0|371.0
2806800|2017.0|33.0
2806909|2017.0|38.0
2807006|2017.0|17.0
2807105|2017.0|286.0
2807204|2017.0|26.0
2807303|2017.0|12.0
2807402|2017.0|165.0
2807501|2017.0|41.0
2807600|2017.0|84.0
2900108|2017.0|20.0
2900207|2017.0|55.0
2900306|2017.0|107.0
2900355|2017.0|52.0
2900405|2017.0|49.0
2900504|2017.0|113.0
2900603|2017.0|70.0
2900702|2017.0|830.0
2900801|2017.0|104.0
2900900|2017.0|10.0
2901007|2017.0|182.0
2901106|2017.0|105.0
2901155|2017.0|132.0
2901205|2017.0|22.0
2901304|2017.0|211.0
2901353|2017.0|83.0
2901403|2017.0|115.0
2901502|2017.0|54.0
2901601|2017.0|15.0
2901700|2017.0|19.0
2901809|2017.0|160.0
2901908|2017.0|15.0
2901957|2017.0|53.0
2902005|2017.0|99.0
2902054|2017.0|22.0
2902104|2017.0|261.0
2902203|2017.0|10.0
2902252|2017.0|91.0
2902302|2017.0|21.0
2902401|2017.0|15.0
2902500|2017.0|99.0
2902609|2017.0|66.0
2902658|2017.0|109.0
2902708|2017.0|220.0
2902807|2017.0|104.0
2902906|2017.0|67.0
2903003|2017.0|126.0
2903102|2017.0|39.0
2903201|2017.0|1071.0
2903235|2017.0|93.0
2903276|2017.0|82.0
2903300|2017.0|10.0
2903409|2017.0|54.0
2903508|2017.0|155.0
2903607|2017.0|11.0
2903706|2017.0|79.0
2903805|2017.0|220.0
2903904|2017.0|571.0
2903953|2017.0|24.0
2904001|2017.0|122.0
2904050|2017.0|137.0
2904100|2017.0|119.0
2904209|2017.0|219.0
2904308|2017.0|56.0
2904407|2017.0|65.0
2904506|2017.0|187.0
2904605|2017.0|295.0
2904704|2017.0|136.0
2904753|2017.0|54.0
2904803|2017.0|64.0
2904852|2017.0|32.0
2904902|2017.0|99.0
2905008|2017.0|155.0
2905107|2017.0|40.0
2905156|2017.0|36.0
2905206|2017.0|409.0
2905305|2017.0|43.0
2905404|2017.0|106.0
2905503|2017.0|36.0
2905602|2017.0|103.0
2905701|2017.0|1325.0
2905800|2017.0|100.0
2905909|2017.0|39.0
2906006|2017.0|423.0
2906105|2017.0|53.0
2906204|2017.0|58.0
2906303|2017.0|219.0
2906402|2017.0|100.0
2906501|2017.0|419.0
2906600|2017.0|54.0
2906709|2017.0|174.0
2906808|2017.0|72.0
2906824|2017.0|41.0
2906857|2017.0|42.0
2906873|2017.0|193.0
2906899|2017.0|21.0
2906907|2017.0|86.0
2907004|2017.0|3.0
2907103|2017.0|283.0
2907202|2017.0|155.0
2907301|2017.0|136.0
2907400|2017.0|32.0
2907509|2017.0|362.0
2907558|2017.0|39.0
2907608|2017.0|80.0
2907707|2017.0|43.0
2907806|2017.0|219.0
2907905|2017.0|86.0
2908002|2017.0|21.0
2908101|2017.0|113.0
2908200|2017.0|109.0
2908309|2017.0|37.0
2908408|2017.0|359.0
2908507|2017.0|158.0
2908606|2017.0|73.0
2908705|2017.0|62.0
2908804|2017.0|7.0
2908903|2017.0|67.0
2909000|2017.0|84.0
2909109|2017.0|95.0
2909208|2017.0|122.0
2909307|2017.0|180.0
2909406|2017.0|90.0
2909505|2017.0|33.0
2909604|2017.0|37.0
2909703|2017.0|188.0
2909802|2017.0|183.0
2909901|2017.0|101.0
2910008|2017.0|46.0
2910057|2017.0|216.0
2910107|2017.0|40.0
2910206|2017.0|45.0
2910305|2017.0|19.0
2910404|2017.0|134.0
2910503|2017.0|129.0
2910602|2017.0|149.0
2910701|2017.0|430.0
2910727|2017.0|1068.0
2910750|2017.0|91.0
2910776|2017.0|22.0
2910800|2017.0|2174.0
2910859|2017.0|133.0
2910909|2017.0|27.0
2911006|2017.0|30.0
2911105|2017.0|136.0
2911204|2017.0|186.0
2911253|2017.0|12.0
2911303|2017.0|41.0
2911402|2017.0|146.0
2911501|2017.0|119.0
2911600|2017.0|170.0
2911659|2017.0|63.0
2911709|2017.0|608.0
2911808|2017.0|33.0
2911857|2017.0|118.0
2911907|2017.0|315.0
2912004|2017.0|69.0
2912103|2017.0|220.0
2912202|2017.0|94.0
2912301|2017.0|115.0
2912400|2017.0|126.0
2912509|2017.0|34.0
2912608|2017.0|19.0
2912707|2017.0|124.0
2912806|2017.0|30.0
2912905|2017.0|63.0
2913002|2017.0|125.0
2913101|2017.0|171.0
2913200|2017.0|149.0
2913309|2017.0|82.0
2913408|2017.0|62.0
2913457|2017.0|59.0
2913507|2017.0|122.0
2913606|2017.0|864.0
2913705|2017.0|82.0
2913804|2017.0|10.0
2913903|2017.0|355.0
2914000|2017.0|350.0
2914109|2017.0|144.0
2914208|2017.0|102.0
2914307|2017.0|81.0
2914406|2017.0|169.0
2914505|2017.0|145.0
2914604|2017.0|664.0
2914653|2017.0|22.0
2914703|2017.0|236.0
2914802|2017.0|920.0
2914901|2017.0|17.0
2915007|2017.0|174.0
2915106|2017.0|64.0
2915205|2017.0|113.0
2915304|2017.0|45.0
2915353|2017.0|87.0
2915403|2017.0|57.0
2915502|2017.0|101.0
2915601|2017.0|331.0
2915700|2017.0|28.0
2915809|2017.0|286.0
2915908|2017.0|4.0
2916005|2017.0|238.0
2916104|2017.0|45.0
2916203|2017.0|30.0
2916302|2017.0|15.0
2916401|2017.0|430.0
2916500|2017.0|61.0
2916609|2017.0|128.0
2916708|2017.0|11.0
2916807|2017.0|100.0
2916856|2017.0|107.0
2916906|2017.0|35.0
2917003|2017.0|174.0
2917102|2017.0|238.0
2917201|2017.0|49.0
2917300|2017.0|141.0
2917334|2017.0|31.0
2917359|2017.0|11.0
2917409|2017.0|45.0
2917508|2017.0|560.0
2917607|2017.0|213.0
2917706|2017.0|242.0
2917805|2017.0|27.0
2917904|2017.0|115.0
2918001|2017.0|679.0
2918100|2017.0|88.0
2918209|2017.0|52.0
2918308|2017.0|73.0
2918357|2017.0|143.0
2918407|2017.0|1588.0
2918456|2017.0|4.0
2918506|2017.0|177.0
2918555|2017.0|37.0
2918605|2017.0|49.0
2918704|2017.0|47.0
2918753|2017.0|69.0
2918803|2017.0|60.0
2918902|2017.0|53.0
2919009|2017.0|17.0
2919058|2017.0|35.0
2919108|2017.0|37.0
2919157|2017.0|213.0
2919207|2017.0|947.0
2919306|2017.0|15.0
2919405|2017.0|86.0
2919504|2017.0|124.0
2919553|2017.0|319.0
2919603|2017.0|75.0
2919702|2017.0|168.0
2919801|2017.0|151.0
2919900|2017.0|23.0
2919926|2017.0|103.0
2919959|2017.0|65.0
2920007|2017.0|22.0
2920106|2017.0|107.0
2920205|2017.0|78.0
2920304|2017.0|66.0
2920403|2017.0|81.0
2920452|2017.0|97.0
2920502|2017.0|107.0
2920601|2017.0|187.0
2920700|2017.0|74.0
2920809|2017.0|83.0
2920908|2017.0|43.0
2921005|2017.0|113.0
2921054|2017.0|32.0
2921104|2017.0|286.0
2921203|2017.0|64.0
2921302|2017.0|51.0
2921401|2017.0|59.0
2921450|2017.0|66.0
2921500|2017.0|129.0
2921609|2017.0|11.0
2921708|2017.0|144.0
2921807|2017.0|7.0
2921906|2017.0|115.0
2922003|2017.0|133.0
2922052|2017.0|61.0
2922102|2017.0|184.0
2922201|2017.0|42.0
2922250|2017.0|112.0
2922300|2017.0|63.0
2922409|2017.0|197.0
2922508|2017.0|93.0
2922607|2017.0|61.0
2922656|2017.0|3.0
2922706|2017.0|90.0
2922730|2017.0|49.0
2922755|2017.0|67.0
2922805|2017.0|31.0
2922854|2017.0|68.0
2922904|2017.0|220.0
2923001|2017.0|245.0
2923035|2017.0|31.0
2923050|2017.0|27.0
2923100|2017.0|30.0
2923209|2017.0|102.0
2923308|2017.0|52.0
2923357|2017.0|136.0
2923407|2017.0|61.0
2923506|2017.0|41.0
2923605|2017.0|162.0
2923704|2017.0|161.0
2923803|2017.0|264.0
2923902|2017.0|74.0
2924009|2017.0|611.0
2924058|2017.0|40.0
2924108|2017.0|20.0
2924207|2017.0|30.0
2924306|2017.0|20.0
2924405|2017.0|22.0
2924504|2017.0|54.0
2924603|2017.0|83.0
2924652|2017.0|52.0
2924678|2017.0|12.0
2924702|2017.0|34.0
2924801|2017.0|87.0
2924900|2017.0|41.0
2925006|2017.0|56.0
2925105|2017.0|321.0
2925204|2017.0|106.0
2925253|2017.0|111.0
2925303|2017.0|555.0
