CO_MUNICIPIO|NU_ANO_CENSO|CO_ENTIDADE|MEDIA_QTD_ALUNOS_POR_ESCOLA|MEDIA_NU_COMP_PARA_ALUNOS|COMP_POR_ALUNO(%)|NUM_ESCOLAS_INTERNET_MUNIC|MEDIA_SALAS_EXISTENTES|MEDIA_PONTUACAO
2510402|2017.0|25025813.0|79.33333333333333|4.380952380952381|7.563478343999649|3.0|4.0476190476190474|243.71428571428572
2510501|2017.0|25056778.0|86.78571428571429|4.642857142857143|12.835585371283903|5.0|3.7857142857142856|233.21428571428572
2510600|2017.0|25046756.0|106.16666666666667|5.0|16.15486108064456|4.0|5.333333333333333|401.6666666666667
2510659|2017.0|25047469.0|55.125|1.375|0.6516587677725119|1.0|3.375|179.625
2510709|2017.0|25020358.0|167.75|4.75|2.5401069518716577|4.0|6.0|488.0
2510808|2017.0|25020650.0|354.40425531914894|11.212765957446809|4.281304013074537|74.0|9.382978723404255|603.2872340425532
2510907|2017.0|25015320.0|175.6315789473684|3.1052631578947367|0.5600567930082108|8.0|4.7368421052631575|328.2105263157895
2511004|2017.0|25031481.0|128.0909090909091|6.454545454545454|15.448738349352869|8.0|4.181818181818182|302.45454545454544
2511103|2017.0|25042661.0|243.88888888888889|4.666666666666667|2.5166327218816287|6.0|7.333333333333333|462.3333333333333
2511202|2017.0|25100670.0|316.2903225806452|6.67741935483871|3.1702374051998174|17.0|7.67741935483871|496.61290322580646
2511301|2017.0|25026402.0|174.96|6.84|6.604545934380126|21.0|6.0|440.68
2511400|2017.0|25043188.0|328.94736842105266|17.63157894736842|5.84818628788631|17.0|8.631578947368421|670.3684210526316
2511509|2017.0|25089234.0|211.33333333333334|6.555555555555555|5.013132304323904|16.0|5.944444444444445|460.3333333333333
2511608|2017.0|25065726.0|142.47058823529412|1.1176470588235294|0.19437340153452687|4.0|4.0588235294117645|208.7058823529412
2511707|2017.0|25070088.0|107.66666666666667|5.733333333333333|6.849431302645189|7.0|2.8666666666666667|183.46666666666667
2511806|2017.0|25070290.0|196.2|2.533333333333333|0.43380996145652995|12.0|6.733333333333333|396.8
2511905|2017.0|25101072.0|209.2|5.0|2.5012847966063916|11.0|4.68|391.72
2512002|2017.0|25057073.0|191.69230769230768|7.076923076923077|7.217959222106506|16.0|5.653846153846154|339.5
2512036|2017.0|25012878.0|144.07692307692307|6.3076923076923075|17.95301546899293|11.0|4.0|384.38461538461536
2512077|2017.0|25005260.0|76.52380952380952|4.0476190476190474|13.376098795914803|11.0|3.0476190476190474|192.66666666666666
2512101|2017.0|25015869.0|191.85416666666666|6.416666666666667|6.571756041952235|30.0|6.520833333333333|404.8333333333333
2512200|2017.0|25046950.0|242.75|5.0|2.4038461538461537|4.0|7.5|610.25
2512309|2017.0|25036122.0|220.39285714285714|3.4642857142857144|1.3542610063601568|13.0|5.214285714285714|423.92857142857144
2512408|2017.0|25078542.0|179.2173913043478|0.43478260869565216|0.12662817278040156|5.0|3.4782608695652173|251.52173913043478
2512507|2017.0|25078976.0|211.36764705882354|3.6176470588235294|3.2631347120326213|33.0|5.661764705882353|323.1764705882353
2512606|2017.0|25022040.0|78.5|5.333333333333333|11.605945349228202|3.0|5.0|279.0
2512705|2017.0|25057790.0|224.23076923076923|1.5384615384615385|0.29577605781053545|5.0|5.538461538461538|391.6923076923077
2512721|2017.0|25086324.0|159.0|4.4|6.9664352588531155|6.0|3.6|350.4
2512747|2017.0|25058916.0|150.0|4.222222222222222|4.872704249131667|4.0|3.7777777777777777|303.1111111111111
2512754|2017.0|25080903.0|198.63636363636363|5.636363636363637|5.948094807367187|9.0|4.545454545454546|385.09090909090907
2512762|2017.0|25089838.0|181.1|1.6|1.5931065554496517|4.0|4.0|313.2
2512788|2017.0|25051660.0|148.4|3.4|6.538117334281344|2.0|4.8|302.2
2512804|2017.0|25003410.0|142.8181818181818|2.8181818181818183|3.0009479022871486|9.0|3.3181818181818183|237.8181818181818
2512903|2017.0|25087860.0|201.34285714285716|2.0|1.0389592206418292|8.0|4.685714285714286|331.74285714285713
2513000|2017.0|25038796.0|112.75|1.25|0.6684491978609626|6.0|5.25|301.0
2513109|2017.0|25082850.0|181.56|4.2|2.922366298707585|11.0|4.48|346.96
2513158|2017.0|25084992.0|107.57142857142857|4.666666666666667|13.016737597390673|13.0|2.4761904761904763|237.38095238095238
2513208|2017.0|25017055.0|203.125|5.375|1.6452824656777785|8.0|4.75|399.25
2513307|2017.0|25009877.0|160.71428571428572|4.428571428571429|2.503244336237485|9.0|4.928571428571429|340.5
2513356|2017.0|25028103.0|49.6|2.0|3.760255617398475|4.0|2.466666666666667|176.93333333333334
2513406|2017.0|25039032.0|278.0|12.125|14.766850208482314|13.0|7.4375|535.1875
2513505|2017.0|25031759.0|100.0|1.1111111111111112|0.3329065300896287|3.0|3.111111111111111|181.44444444444446
2513604|2017.0|25027158.0|165.1|3.6|1.6437765568685645|4.0|7.2|394.0
2513653|2017.0|25012932.0|100.3|4.2|7.855431740854317|6.0|3.6|275.2
2513703|2017.0|25098780.0|289.4014598540146|3.408759124087591|1.7977164353259343|84.0|6.927007299270073|449.8321167883212
2513802|2017.0|25022270.0|103.0909090909091|3.4545454545454546|7.331234079369954|3.0|4.363636363636363|269.0
2513851|2017.0|25053701.0|245.0|6.0|4.6875|1.0|10.333333333333334|543.0
2513901|2017.0|25003828.0|339.20588235294116|2.264705882352941|0.886339220785212|21.0|6.4411764705882355|469.8529411764706
2513927|2017.0|25016105.0|149.71428571428572|5.857142857142857|1.4336053261884465|3.0|4.285714285714286|359.14285714285717
2513943|2017.0|25053493.0|122.2|3.2|2.660778985507246|2.0|4.6|336.4
2513968|2017.0|25016164.0|118.0|4.428571428571429|3.592311609252616|6.0|3.7142857142857144|305.42857142857144
2513984|2017.0|25017985.0|152.83333333333334|4.333333333333333|2.707546403476707|3.0|4.5|305.0
2514008|2017.0|25054155.0|109.27272727272727|3.909090909090909|2.378827217838435|3.0|5.181818181818182|368.1818181818182
2514107|2017.0|25047116.0|127.77777777777777|3.111111111111111|1.7773492642155904|7.0|6.222222222222222|388.77777777777777
2514206|2017.0|25017420.0|131.25|5.25|8.040225174626105|4.0|4.666666666666667|301.5833333333333
2514305|2017.0|25032518.0|157.9090909090909|3.727272727272727|1.9411492373928623|7.0|4.636363636363637|336.90909090909093
2514404|2017.0|25022652.0|183.14285714285714|6.285714285714286|1.5843964819277667|5.0|6.714285714285714|412.57142857142856
2514453|2017.0|25089242.0|225.75|6.25|3.155624529872431|5.0|5.625|529.125
2514503|2017.0|25010565.0|155.65625|5.6875|6.0440007041947315|19.0|4.6875|339.53125
2514552|2017.0|25036416.0|112.0|3.1666666666666665|0.9926854754440962|1.0|5.0|271.1666666666667
2514602|2017.0|25023179.0|128.77777777777777|3.2222222222222223|1.3755383290267011|1.0|3.4444444444444446|222.66666666666666
2514651|2017.0|25000616.0|174.4|3.8|2.2015849430411096|3.0|3.6|340.2
2514701|2017.0|25039504.0|157.625|4.625|9.811211216563013|7.0|5.125|383.875
2514800|2017.0|25047450.0|60.333333333333336|3.7333333333333334|14.60277120328049|9.0|2.2666666666666666|167.93333333333334
2514909|2017.0|25039946.0|173.85714285714286|7.142857142857143|17.098247008176028|12.0|6.0|403.2142857142857
2515005|2017.0|25089552.0|144.93333333333334|4.666666666666667|6.821121365666939|8.0|3.6666666666666665|415.0
2515104|2017.0|25062212.0|138.7|0.5|0.10712722850209425|3.0|4.25|222.6
2515203|2017.0|25048350.0|260.75|9.0|3.952530697813717|4.0|7.5|633.0
2515302|2017.0|25089722.0|219.07575757575756|5.9393939393939394|2.93324080193824|45.0|5.166666666666667|358.3636363636364
2515401|2017.0|25043854.0|144.6086956521739|2.869565217391304|3.0815167057481374|10.0|4.173913043478261|240.69565217391303
2515500|2017.0|25048775.0|210.88888888888889|2.8333333333333335|0.8475464485266453|8.0|5.722222222222222|342.77777777777777
2515609|2017.0|25070576.0|116.2|0.1|0.03508771929824561|4.0|3.6|262.4
2515708|2017.0|25032950.0|106.125|5.625|9.329042451971397|4.0|3.75|281.125
2515807|2017.0|25080008.0|101.11111111111111|1.3888888888888888|2.1062271062271063|4.0|3.5555555555555554|213.5
2515906|2017.0|25065980.0|114.75|3.5833333333333335|3.448908650578368|5.0|4.083333333333333|272.5
2515930|2017.0|25068148.0|191.92307692307693|7.769230769230769|14.128031694500464|10.0|3.3846153846153846|353.0769230769231
2515971|2017.0|25089919.0|115.29411764705883|5.470588235294118|6.288465920916426|14.0|3.0588235294117645|340.29411764705884
2516003|2017.0|25060295.0|226.3548387096774|2.161290322580645|0.527562172614588|12.0|6.225806451612903|295.35483870967744
2516102|2017.0|25058266.0|229.36363636363637|5.5|4.00249494565961|9.0|5.909090909090909|331.8181818181818
2516151|2017.0|25056468.0|177.16666666666666|6.666666666666667|2.147039687703318|2.0|5.166666666666667|418.0
2516201|2017.0|25017934.0|317.35593220338984|10.813559322033898|7.874819159367919|38.0|8.864406779661017|615.1186440677966
2516300|2017.0|25049496.0|223.77777777777777|6.777777777777778|4.3219109161950335|16.0|8.11111111111111|510.3888888888889
2516409|2017.0|25060996.0|154.375|2.625|0.9683629305950224|5.0|4.4375|326.5
2516508|2017.0|25050435.0|188.04761904761904|1.1904761904761905|0.747796876085738|11.0|6.095238095238095|342.42857142857144
2516607|2017.0|25037226.0|331.0769230769231|5.153846153846154|1.7267302145154564|9.0|6.230769230769231|515.0769230769231
2516706|2017.0|25037765.0|195.7037037037037|5.592592592592593|6.1048719318674625|10.0|5.074074074074074|309.25925925925924
2516755|2017.0|25041436.0|345.3333333333333|9.333333333333334|2.2844838835965025|2.0|8.666666666666666|727.6666666666666
2516805|2017.0|25012185.0|128.57894736842104|4.526315789473684|8.669170204093673|4.0|3.9473684210526314|267.2105263157895
2516904|2017.0|25012851.0|144.0|5.066666666666666|7.857524213995348|9.0|4.8|314.3666666666667
2517001|2017.0|25084950.0|121.82608695652173|3.1739130434782608|6.23201842609244|4.0|3.5217391304347827|240.6086956521739
2517100|2017.0|25040600.0|95.85714285714286|5.714285714285714|15.47770219868559|7.0|3.4285714285714284|318.2857142857143
2517209|2017.0|25017977.0|86.45454545454545|3.727272727272727|2.6705756480568827|2.0|4.090909090909091|326.1818181818182
2517407|2017.0|25048368.0|271.6666666666667|13.0|4.8626844657783135|3.0|7.666666666666667|566.6666666666666
2600054|2017.0|26106450.0|365.7631578947368|4.447368421052632|1.9148686402949715|63.0|8.31578947368421|462.2236842105263
2600104|2017.0|26014564.0|331.0769230769231|6.794871794871795|2.0388662670252713|21.0|6.6923076923076925|505.87179487179486
2600203|2017.0|26030560.0|223.16|6.12|4.58896242178999|18.0|5.32|431.36
2600302|2017.0|26081512.0|233.3448275862069|3.6206896551724137|2.6873016698943264|18.0|5.586206896551724|416.2758620689655
2600401|2017.0|26095998.0|174.64444444444445|3.022222222222222|8.653035306738467|25.0|4.977777777777778|297.02222222222224
2600500|2017.0|26043513.0|364.36842105263156|5.315789473684211|6.593980205983739|32.0|6.368421052631579|443.4736842105263
2600609|2017.0|26049554.0|262.11764705882354|6.235294117647059|4.744168330543725|11.0|5.9411764705882355|486.0
2600708|2017.0|26086840.0|454.64516129032256|5.967741935483871|1.1938469190745207|21.0|10.451612903225806|588.7096774193549
2600807|2017.0|26081970.0|157.31428571428572|7.885714285714286|33.05713858625626|18.0|3.942857142857143|273.1714285714286
2600906|2017.0|26096803.0|252.12121212121212|1.5757575757575757|0.7484542302441677|9.0|5.303030303030303|326.6969696969697
2601003|2017.0|26071924.0|210.15384615384616|3.230769230769231|2.8005557223725503|7.0|4.769230769230769|376.0769230769231
2601052|2017.0|26105276.0|837.3529411764706|1.411764705882353|0.18578078252444122|12.0|7.529411764705882|484.6470588235294
2601102|2017.0|26000016.0|279.7232142857143|3.5535714285714284|1.0714986761898397|48.0|5.892857142857143|381.7857142857143
2601201|2017.0|26024659.0|388.69354838709677|6.596774193548387|1.3938975058539633|36.0|10.225806451612904|531.516129032258
2601300|2017.0|26082667.0|283.6923076923077|0.6153846153846154|0.13010245568385104|10.0|5.461538461538462|431.9230769230769
2601409|2017.0|26097257.0|279.2391304347826|5.304347826086956|2.296758227740262|25.0|7.869565217391305|491.5869565217391
2601508|2017.0|26097869.0|156.77777777777777|0.4444444444444444|0.09376465072667604|3.0|5.777777777777778|295.8888888888889
2601607|2017.0|26038935.0|219.05882352941177|4.9411764705882355|1.245975082740379|17.0|7.0588235294117645|344.5
2601706|2017.0|26049910.0|237.57777777777778|4.555555555555555|1.0728047632701452|40.0|6.455555555555556|450.31111111111113
2601805|2017.0|26025434.0|167.54545454545453|1.7727272727272727|0.6749741909172031|8.0|5.863636363636363|294.0
2601904|2017.0|26051176.0|259.74242424242425|4.257575757575758|2.849447054219162|44.0|6.363636363636363|455.56060606060606
2602001|2017.0|26001900.0|132.8985507246377|1.0144927536231885|0.27654865211163676|21.0|3.8260869565217392|312.94202898550725
2602100|2017.0|26072149.0|218.42857142857142|3.3214285714285716|1.3861670481586048|12.0|5.375|301.375
2602209|2017.0|26067030.0|161.28571428571428|2.8392857142857144|0.6481047826219666|28.0|5.321428571428571|345.76785714285717
2602308|2017.0|26082918.0|247.9512195121951|6.0|6.477524645140807|17.0|6.512195121951219|435.8048780487805
2602407|2017.0|26073102.0|174.9|0.55|0.11530398322851151|6.0|3.45|226.95
2602506|2017.0|26015315.0|147.92857142857142|2.642857142857143|0.6240902719966163|5.0|3.857142857142857|325.7857142857143
2602605|2017.0|26052075.0|223.98245614035088|2.56140350877193|1.6512794095259276|19.0|4.719298245614035|361.1929824561403
2602704|2017.0|26087367.0|162.42105263157896|2.9473684210526314|3.3659584573134893|7.0|4.315789473684211|257.05263157894734
2602803|2017.0|26044919.0|207.98591549295776|2.619718309859155|0.7017826277657253|26.0|4.436619718309859|274.5492957746479
2602902|2017.0|26129680.0|381.09316770186336|4.9813664596273295|1.2448894233170236|84.0|8.428571428571429|501.5776397515528
2603009|2017.0|26031248.0|212.47916666666666|3.9375|5.3669977468801875|30.0|5.3125|395.7916666666667
2603108|2017.0|26052768.0|389.64285714285717|1.5714285714285714|0.31304075922584457|10.0|6.928571428571429|443.7857142857143
2603207|2017.0|26073471.0|284.9117647058824|4.5588235294117645|3.457040546576275|14.0|6.5588235294117645|340.02941176470586
2603306|2017.0|26074060.0|169.75|0.5625|0.14460154241645246|10.0|3.8125|312.875
2603405|2017.0|26015617.0|96.11764705882354|0.6470588235294118|0.2414398595258999|3.0|3.588235294117647|216.23529411764707
2603454|2017.0|26107210.0|491.3855421686747|6.0120481927710845|1.6093416093843405|78.0|10.46987951807229|616.8192771084338
2603504|2017.0|26083612.0|232.10526315789474|1.5789473684210527|0.6310723257914416|12.0|7.473684210526316|464.63157894736844
2603603|2017.0|26087600.0|183.07142857142858|5.285714285714286|1.8975405614641516|7.0|5.142857142857143|343.07142857142856
2603702|2017.0|26074290.0|364.1470588235294|0.6764705882352942|0.14710960895496114|10.0|33.73529411764706|418.6764705882353
2603801|2017.0|26053110.0|201.4814814814815|1.1851851851851851|0.27948363502676454|16.0|5.481481481481482|336.5925925925926
2603900|2017.0|26016010.0|338.4166666666667|6.958333333333333|5.296094324037816|18.0|6.791666666666667|483.0416666666667
2603926|2017.0|26009544.0|93.575|0.25|0.10506607929515419|9.0|2.3875|158.6
2604007|2017.0|26087790.0|334.0882352941176|5.176470588235294|1.5258320852029919|56.0|9.75|574.6470588235294
2604106|2017.0|26053756.0|370.4039215686274|8.172549019607843|7.64079302395829|164.0|9.72156862745098|586.7254901960785
2604155|2017.0|26064723.0|169.0|3.8095238095238093|3.601039220879342|13.0|5.0|421.6190476190476
2604205|2017.0|26098164.0|299.45238095238096|5.166666666666667|2.7212430424950833|21.0|6.738095238095238|443.1666666666667
2604304|2017.0|26009013.0|178.88235294117646|3.7058823529411766|4.941575202829035|13.0|5.352941176470588|418.8235294117647
2604403|2017.0|26092883.0|262.1764705882353|5.294117647058823|6.645163734767817|13.0|5.647058823529412|388.11764705882354
2604502|2017.0|26093103.0|194.94117647058823|3.0588235294117645|2.5110599131364273|24.0|4.676470588235294|353.61764705882354
2604601|2017.0|26088355.0|446.1875|3.6875|1.4898638282684524|13.0|9.5625|570.6875
2604700|2017.0|26074893.0|236.03333333333333|1.7666666666666666|0.5545337217292761|8.0|4.066666666666666|261.8666666666667
2604809|2017.0|26098580.0|241.36363636363637|2.0|0.494126867485314|11.0|4.909090909090909|318.04545454545456
2604908|2017.0|26067803.0|124.72413793103448|0.4827586206896552|0.7620036509185912|5.0|3.4827586206896552|193.48275862068965
2605004|2017.0|26083809.0|187.52777777777777|3.9166666666666665|3.2986009963884233|21.0|5.25|321.6666666666667
2605103|2017.0|26025957.0|464.6666666666667|3.433333333333333|0.520169843423393|18.0|11.033333333333333|599.2
2605152|2017.0|26032406.0|231.23809523809524|5.571428571428571|3.1339483328421074|12.0|6.333333333333333|405.3809523809524
2605202|2017.0|26098911.0|269.64383561643837|2.6986301369863015|1.1102478616353515|41.0|7.821917808219178|372.9178082191781
2605301|2017.0|26003031.0|177.22222222222223|3.5714285714285716|1.0070128465144237|17.0|3.857142857142857|271.1746031746032
2605400|2017.0|26068397.0|472.3333333333333|2.1666666666666665|0.43863652186020613|11.0|6.666666666666667|469.77777777777777
2605459|2017.0|26132001.0|581.5|17.5|5.401106770199043|2.0|13.0|1231.5
2605509|2017.0|26088584.0|252.36363636363637|4.545454545454546|1.0537536783371941|7.0|7.0|432.90909090909093
2605608|2017.0|26016540.0|183.6551724137931|2.689655172413793|0.9590816634038465|15.0|4.724137931034483|349.2758620689655
2605707|2017.0|26040832.0|138.0|3.267605633802817|1.2626411219989269|17.0|4.901408450704225|313.2957746478873
2605806|2017.0|26063514.0|360.4736842105263|2.0526315789473686|0.5371611081288599|8.0|4.526315789473684|402.2105263157895
2605905|2017.0|26099853.0|166.4848484848485|0.9090909090909091|0.2939510493501008|11.0|4.696969696969697|334.3030303030303
2606002|2017.0|26075369.0|343.4873949579832|6.126050420168068|1.9189189663905784|98.0|9.352941176470589|564.1848739495798
2606101|2017.0|26093537.0|184.0|1.435897435897436|0.5697065109719901|11.0|5.205128205128205|299.35897435897436
2606200|2017.0|26088800.0|346.55263157894734|6.118421052631579|1.7683955230160375|43.0|9.592105263157896|530.4736842105264
2606309|2017.0|26004100.0|199.08333333333334|3.9166666666666665|1.4897239380038394|7.0|6.166666666666667|371.1666666666667
2606408|2017.0|26056550.0|231.24175824175825|4.142857142857143|2.2879371831725908|57.0|5.791208791208791|376.25274725274727
2606507|2017.0|26076772.0|329.8095238095238|3.6666666666666665|0.3736913261152787|5.0|5.333333333333333|385.1904761904762
2606606|2017.0|26026899.0|359.37931034482756|5.448275862068965|1.3479174322585028|19.0|6.551724137931035|448.3103448275862
2606705|2017.0|26084287.0|166.92857142857142|0.7142857142857143|0.2963841138114997|6.0|3.7142857142857144|265.2142857142857
2606804|2017.0|26105110.0|419.40697674418607|3.872093023255814|1.5538628308104347|56.0|7.930232558139535|483.1162790697674
2606903|2017.0|26017571.0|195.3125|5.3125|5.695207085422972|8.0|5.9375|390.5625
2607000|2017.0|26027917.0|215.24242424242425|1.393939393939394|0.23801540590667544|11.0|4.125|272.84375
2607109|2017.0|26018020.0|112.1|7.3|10.714747667514844|8.0|4.5|309.8
2607208|2017.0|26130904.0|311.5326086956522|3.1739130434782608|0.6411958619602249|48.0|6.728260869565218|529.75
2607307|2017.0|26004488.0|243.53191489361703|1.2765957446808511|0.3680221665037478|14.0|4.382978723404255|267.9574468085106
2607406|2017.0|26041839.0|279.27272727272725|7.454545454545454|50.111395785876546|9.0|5.090909090909091|393.90909090909093
2607505|2017.0|26046504.0|151.25531914893617|1.3617021276595744|0.25188980978076353|5.0|3.127659574468085|193.93617021276594
2607604|2017.0|26106051.0|285.0769230769231|4.576923076923077|1.7110892401625064|18.0|5.153846153846154|384.8076923076923
2607653|2017.0|26089505.0|285.0967741935484|2.935483870967742|1.9761834897048405|21.0|8.548387096774194|455.258064516129
2607703|2017.0|26018268.0|223.8235294117647|0.5882352941176471|0.261022797154353|8.0|6.529411764705882|367.29411764705884
2607752|2017.0|26106256.0|399.9130434782609|7.304347826086956|2.0590069374876436|19.0|7.3478260869565215|590.0869565217391
2607802|2017.0|26089882.0|251.94117647058823|4.117647058823529|1.5674658390257312|12.0|7.411764705882353|414.5882352941176
2607901|2017.0|26108437.0|384.0883190883191|4.005698005698005|1.841600244735898|313.0|10.703703703703704|570.991452991453
2607950|2017.0|26100592.0|290.5|1.4545454545454546|1.0815466967075922|15.0|5.0|385.5
2608008|2017.0|26057743.0|170.0810810810811|0.972972972972973|0.3962455677923792|4.0|3.810810810810811|219.78378378378378
2608057|2017.0|26042053.0|236.76923076923077|2.6538461538461537|0.7068710110297385|12.0|5.5|394.34615384615387
2608107|2017.0|26068729.0|416.16129032258067|1.7096774193548387|0.5249814657094795|18.0|6.709677419354839|625.258064516129
2608206|2017.0|26100282.0|206.42105263157896|6.105263157894737|4.85040819487877|11.0|6.0|339.36842105263156
2608255|2017.0|26077370.0|243.94117647058823|1.0588235294117647|0.1896863725416837|5.0|4.470588235294118|328.94117647058823
2608305|2017.0|26077655.0|286.05882352941177|3.8823529411764706|4.260420593930291|14.0|7.647058823529412|478.1764705882353
2608404|2017.0|26077965.0|176.82608695652175|1.2608695652173914|0.28293959757662135|5.0|4.478260869565218|311.04347826086956
2608453|2017.0|26090007.0|249.94444444444446|5.277777777777778|7.0562154923378175|13.0|5.888888888888889|423.22222222222223
2608503|2017.0|26090171.0|235.42307692307693|1.6153846153846154|1.2465569977211284|17.0|7.3076923076923075|448.7692307692308
2608602|2017.0|26078368.0|199.875|1.125|1.5102292972149098|17.0|4.78125|251.21875
2608701|2017.0|26084686.0|156.43333333333334|0.5666666666666667|1.0818143144417942|8.0|3.2666666666666666|205.8
2608750|2017.0|26037246.0|232.87878787878788|4.818181818181818|2.902409767803131|22.0|5.878787878787879|400.6666666666667
2608800|2017.0|26078732.0|345.5869565217391|2.4782608695652173|1.379270209278795|22.0|7.043478260869565|484.1521739130435
2608909|2017.0|26069202.0|313.22222222222223|4.063492063492063|1.0732252402157902|38.0|8.015873015873016|523.4126984126984
2609006|2017.0|26090406.0|228.32142857142858|3.107142857142857|0.6950262161653441|14.0|7.285714285714286|413.10714285714283
2609105|2017.0|26070073.0|172.4375|0.875|0.32884597126400406|9.0|4.75|333.6875
2609154|2017.0|26027143.0|173.07894736842104|0.47368421052631576|0.04850826859013039|5.0|4.184210526315789|207.68421052631578
2609204|2017.0|26100614.0|265.14285714285717|2.357142857142857|0.7032967032967034|5.0|4.571428571428571|327.2142857142857
2609303|2017.0|26009358.0|116.94736842105263|2.710526315789474|0.9308959586464893|10.0|3.1842105263157894|237.89473684210526
2609402|2017.0|26111837.0|296.45098039215685|1.9803921568627452|1.031359757139577|35.0|7.431372549019608|409.7647058823529
2609501|2017.0|26090821.0|359.51851851851853|6.666666666666667|1.621632692138842|22.0|9.62962962962963|634.8148148148148
2609600|2017.0|26112531.0|391.38709677419354|5.721774193548387|2.16678971790548|185.0|10.870967741935484|614.8306451612904
2609709|2017.0|26070260.0|168.83333333333334|2.861111111111111|2.4058079255014575|27.0|5.861111111111111|408.1388888888889
2609808|2017.0|26033364.0|143.75675675675674|1.054054054054054|0.3057887643201246|12.0|4.081081081081081|280.3783783783784
2609907|2017.0|26005042.0|237.9268292682927|1.8414634146341464|0.32294093149558395|25.0|5.804878048780488|321.3170731707317
2610004|2017.0|26101068.0|250.5|4.878048780487805|1.9691983619672886|46.0|7.146341463414634|392.9024390243902
2610103|2017.0|26079275.0|197.58823529411765|0.8823529411764706|0.258745681895587|5.0|3.764705882352941|273.52941176470586
2610202|2017.0|26085259.0|218.53571428571428|1.3571428571428572|0.2403228170591793|14.0|4.125|297.26785714285717
2610301|2017.0|26079615.0|131.875|1.375|1.567014409436644|3.0|2.65625|198.9375
2610400|2017.0|26010127.0|182.2|2.2|0.610713396703544|11.0|4.114285714285714|318.6
2610509|2017.0|26068036.0|312.258064516129|4.548387096774194|1.6291791705758183|12.0|5.032258064516129|419.7741935483871
2610608|2017.0|26091186.0|307.6521739130435|2.260869565217391|0.8635681704892485|27.0|7.413043478260869|457.7608695652174
2610707|2017.0|26115441.0|368.52972972972975|6.054054054054054|2.9354289821890154|148.0|10.740540540540541|541.5243243243243
2610806|2017.0|26047470.0|393.2413793103448|2.4827586206896552|0.48662270042740086|12.0|5.344827586206897|341.7931034482759
2610905|2017.0|26058430.0|198.6851851851852|4.342592592592593|2.38898799896987|46.0|6.453703703703703|346.80555555555554
2611002|2017.0|26042037.0|225.24561403508773|1.8070175438596492|0.4324993332114363|35.0|5.543859649122807|346.94736842105266
2611101|2017.0|26033836.0|353.06306306306305|7.396396396396397|2.3631186344226687|230.0|8.57957957957958|541.5285285285286
2611200|2017.0|26059754.0|269.4117647058824|4.411764705882353|3.9335358486567116|11.0|4.9411764705882355|415.29411764705884
2611309|2017.0|26093936.0|178.47826086956522|1.6521739130434783|1.7202616254713|20.0|3.847826086956522|249.82608695652175
2611408|2017.0|26101971.0|179.5|2.0555555555555554|4.442419123483494|13.0|5.888888888888889|330.94444444444446
2611507|2017.0|26102226.0|226.66666666666666|1.3666666666666667|0.4036780861095625|6.0|5.266666666666667|316.76666666666665
2611533|2017.0|26018853.0|376.1818181818182|5.636363636363637|5.750935294624438|6.0|5.636363636363637|438.72727272727275
2611606|2017.0|26110504.0|380.8817307692308|8.809615384615384|3.3090400354483758|969.0|11.110683349374398|717.1145332050048
2611705|2017.0|26060124.0|209.10344827586206|3.586206896551724|2.792403410934665|16.0|5.586206896551724|379.7241379310345
2611804|2017.0|26102552.0|256.98039215686276|2.8823529411764706|1.803211311425472|27.0|6.686274509803922|369.88235294117646
2611903|2017.0|26103176.0|280.85185185185185|3.740740740740741|5.264711995673505|17.0|6.074074074074074|358.0
2612000|2017.0|26086050.0|183.42105263157896|3.263157894736842|0.8050499364062695|10.0|5.7894736842105265|367.36842105263156
2612109|2017.0|26071410.0|115.4|2.6|3.434434733403597|6.0|3.4|216.93333333333334
2612208|2017.0|26011018.0|394.2|7.236363636363636|1.5653029560758134|47.0|7.9818181818181815|574.9636363636364
2612307|2017.0|26080125.0|160.71428571428572|1.3571428571428572|0.6549907383107306|7.0|4.571428571428571|283.07142857142856
2612406|2017.0|26060728.0|235.75862068965517|2.206896551724138|0.4312731041799588|13.0|5.862068965517241|373.3448275862069
2612455|2017.0|26005263.0|220.52631578947367|8.0|8.068148721504386|13.0|6.105263157894737|381.42105263157896
2612471|2017.0|26019159.0|259.0769230769231|2.1538461538461537|0.482841203365831|6.0|7.076923076923077|468.15384615384613
2612505|2017.0|26063891.0|513.6481481481482|7.388888888888889|3.2414331030245287|53.0|11.851851851851851|707.7407407407408
2612554|2017.0|26005158.0|264.5|1.1|0.16797078768909754|8.0|3.55|317.8
2612604|2017.0|26037254.0|212.24590163934425|3.098360655737705|1.8770376504465458|22.0|4.901639344262295|364.27868852459017
2612703|2017.0|26064260.0|103.48275862068965|0.4827586206896552|0.21965636530416646|3.0|3.2758620689655173|205.0
2612802|2017.0|26019450.0|169.72222222222223|2.5555555555555554|4.230135578891949|9.0|4.222222222222222|281.27777777777777
2612901|2017.0|26103850.0|155.1153846153846|1.3076923076923077|0.37716865971380614|5.0|3.730769230769231|197.42307692307693
2613008|2017.0|26061287.0|271.6140350877193|4.824561403508772|2.0158422455027116|17.0|6.017543859649122|361.9824561403509
2613107|2017.0|26062410.0|211.9787234042553|2.276595744680851|9.791558113765925|31.0|5.23404255319149|347.1063829787234
2613206|2017.0|26080664.0|221.94285714285715|0.7714285714285715|0.1918133285647113|10.0|3.8|261.8285714285714
